gene,lfc,q
MT3,0.630581161,0.000239715
TEN1-CDK3,0.631467722,1.93E-04
C15orf39,0.632373731,4.56E-06
FGFRL1,0.632684973,0.003981513
ZNF652,0.633156448,0.002244358
APOC1,0.633159331,0.009608493
SCGN,0.63383076,0.010693068
INHBB,0.63439946,0.000263518
PSMB8-AS1,0.634502194,0.000285048
DCAF4L1,0.635043213,0.00049221
LINC01354,0.635153284,0.01340871
IZUMO2,0.635251974,0.043912835
MOB3C,0.635346452,7.57E-05
LST1,0.635462818,0.011185909
MARVELD3,0.635765697,0.006035678
PLBD1,0.636159119,0.003865325
NACC2,0.63624787,4.30E-05
CLCNKA,0.636670626,0.008775012
AKR1C1,0.636854961,4.56E-04
SYTL3,0.636861683,0.013448694
CTF1,0.636864915,0.000503071
GATA2,0.637192891,1.48E-03
VAV1,0.637271337,0.003248935
FOXD4,0.637501897,0.001851876
LEAP2,0.637588949,0.001872744
KLKB1,0.637941002,0.000600938
GPS2,0.638411105,1.15E-05
HTRA3,0.638761449,0.0352742
DOCK8,0.6388891,0.00533428
ZNF768,0.639106414,1.64E-07
ESAM,0.6391402,0.000293887
LINC02611,0.639648192,0.005153362
SBSN,0.639851873,3.38E-02
KIF7,0.640217173,2.03E-05
PAQR5,0.640299323,0.00284652
CD151,0.641000256,0.000181062
CD248,0.6415228,0.002084646
ITPRIPL2,0.64178697,0.000887082
DUSP9,0.641932641,0.000905899
SYPL2,0.641958663,0.001484082
NPC2,0.64196858,0.000667324
TPM2,0.642121074,1.10E-02
APOBEC3C,0.642203392,0.003058759
SLC3A2,0.64294694,2.98E-08
CAPS,0.643279167,0.014625174
IL6R,0.64412498,0.001034832
LINC00320,0.644641179,1.90E-02
ANP32B,0.645001694,0.002985719
SCAMP2,0.645156394,0.000139742
PLAU,0.645620101,0.022734299
BMF,0.645643072,8.39E-04
ADPRH,0.645709988,9.54E-04
SMAGP,0.645829619,0.00162873
PCLAF,0.646265076,0.017486617
CASS4,0.646323086,0.003216061
CDKN2A,0.646538642,0.00808929
HCST,0.646597187,0.008951182
LINC00298,0.646710049,0.001156975
NUTM2G,0.647026347,0.027414403
SLC39A11,0.647153796,4.52E-05
ND5,0.647636604,0.006751571
FBXW4,0.647832844,0.000442016
TFEB,0.648371716,0.020804831
WDFY4,0.648582517,0.006745162
IMPA2,0.648792331,0.000464388
NIBAN3,0.649160549,0.002936562
ANXA2R,0.649811604,4.75E-03
CRABP2,0.649888902,0.004452039
LINC00954,0.650996256,0.039625764
ACOT6,0.651060685,0.019995621
SNAI1,0.651263656,0.000954241
MAP1LC3C,0.6514856,0.04037959
LINC00528,0.652193033,0.014046133
MIR1915HG,0.652265314,4.76E-06
RFPL3S,0.652358008,0.008515242
AHNAK,0.652430043,0.001838398
ADM5,0.653150251,0.001103913
APBB1IP,0.653379607,8.13E-03
PTBP1,0.653602372,3.13E-07
SERTAD3,0.654207332,6.58E-05
SLC25A1,0.654427696,2.22E-05
NCKAP1L,0.655209977,0.013678493
PLIN3,0.65548882,0.012868277
EFNA1,0.655747441,0.005783991
FGD3,0.656003868,0.000145958
TBXA2R,0.656086098,3.08E-03
RHOC,0.656114799,1.37E-04
HLA-DOA,0.65639233,0.015932695
OSMR,0.656669062,0.038609477
TREML1,0.657680349,0.023263585
AOAH,0.657687831,0.002055564
EVI2B,0.657871439,0.014622579
DEF6,0.657929596,0.000815887
TFPI,0.658035356,2.33E-02
DDAH2,0.658378854,2.38E-05
JDP2,0.658624554,6.46E-07
EBF4,0.658645926,0.000194113
RPP38-DT,0.65889262,0.000226085
CCDC81,0.658978038,0.023015792
SIRT7,0.659358709,1.28E-06
LRP10,0.659451589,0.001027386
PSTPIP1,0.65955642,0.000301417
FOXL2,0.659877096,3.32E-03
LILRB4,0.659936672,0.018496199
CLASRP,0.660481503,0.000166596
RASA4B,0.660580607,0.018024267
CARD16,0.660642111,0.003389955
TEAD3,0.660851203,0.012252094
PTTG2,0.662450062,2.29E-02
PIK3R2,0.662506999,2.85E-04
LRP5,0.662679066,0.000482938
SLC6A13,0.662700112,2.52E-04
FBXL7,0.662794167,0.000156703
CYTL1,0.662885413,0.017500775
ZFP36L1,0.663346882,0.001494934
LINC00499,0.66406121,0.03425744
CDK18,0.664508811,0.030067494
CNKSR1,0.66479786,0.001509014
TNS2,0.664812517,0.000423218
HHEX,0.664862666,0.000829522
GALM,0.665491322,4.84E-05
FOXN4,0.665751806,0.005420487
GRAP2,0.666153865,0.042290208
GNRH1,0.666856714,7.01E-05
TAL2,0.667389143,0.023680323
CRYBB2,0.667537218,1.05E-02
BTK,0.66756494,0.003800954
RFTN2,0.669027903,0.001574622
MAP3K6,0.669310225,0.000868438
ACOX2,0.66941498,0.000128347
SERINC2,0.669501616,0.005872728
LIME1,0.670015659,7.47E-05
CYP27A1,0.67001969,0.013142178
MDFI,0.670052827,0.002864219
CNN2,0.670282017,2.77E-02
MMRN2,0.6704161,0.00125973
NWD1,0.670867729,6.36E-03
FAM83G,0.671631529,0.009937198
FCGR1B,0.671925933,0.027889256
SOCS1,0.672068335,0.035479884
DUSP1,0.672179179,2.73E-02
DTX3L,0.672187836,0.000952377
APOD,0.67245606,0.003393363
PLA2G10,0.672477245,1.86E-02
DIO3,0.672705924,6.14E-03
NQO1,0.673592325,1.05E-02
ADRB2,0.673598482,0.000138538
CD84,0.673897809,0.007647
TGFB1I1,0.674545258,0.029865179
SLC7A5,0.674776428,8.35E-06
RAMP1,0.674972976,4.72E-06
ARMC12,0.675397377,0.000303838
AKR1C3,0.675694701,7.76E-04
MYC,0.675919137,0.000649317
ZNNT1,0.676094662,6.35E-07
FCMR,0.676444551,0.025480708
CLMN,0.676483406,0.01313809
ADAMTS2,0.676518521,0.001048431
LYPD3,0.676974089,0.004967621
RGCC,0.678154755,0.001917962
SAMD1,0.67874787,6.36E-06
RNF135,0.678958489,8.62E-05
SLC25A41,0.679285428,0.000176503
AMN,0.679390563,0.024151698
RASL12,0.679835801,0.013248507
CPQ,0.680233791,0.000111285
MILR1,0.680305222,0.01054398
RBPMS2,0.68066115,0.004030698
CCNA2,0.680712277,0.000412154
NFIL3,0.68116398,3.81E-05
ISG20,0.681191234,0.001333523
KLHL17,0.681303851,2.93E-06
GIMAP5,0.682439782,5.73E-04
CEACAM21,0.683501856,0.016768086
HCK,0.683513527,0.026553641
NECTIN2,0.684577168,6.16E-06
SLA,0.685020662,0.000854016
PYCARD,0.685054912,9.25E-04
LINC00115,0.685280627,7.52E-05
S100A2,0.68593778,0.001156975
LINC00304,0.685997971,1.48E-02
BCAT2,0.68613512,7.03E-06
OMD,0.686165768,0.037447472
TBX2,0.686263754,0.003246038
TGFBR3,0.686420716,3.64E-04
TLR6,0.686431116,1.11E-02
EGFL8,0.686721056,6.91E-06
LOC100288637,0.687055709,0.007640244
SLC38A2,0.687146882,3.45E-05
TASL,0.688221647,0.031593366
VWF,0.688247379,0.006658131
CYTH4,0.688787219,4.71E-03
SLC39A12,0.689016508,0.008132455
SNX33,0.689448613,1.62E-04
ITGB4,0.68944905,0.035613424
PLTP,0.689500699,0.000119525
PIDD1,0.689575325,3.46E-04
KHDC1L,0.68980044,0.003508469
FAM107A,0.690457973,0.001057435
LINC02593,0.690474888,1.16E-02
RAC2,0.690543937,0.008741864
AGTRAP,0.690591301,0.001136804
ITGB5,0.691190774,3.99E-06
MFAP5,0.691323668,0.018368727
CARHSP1,0.692742479,0.000222808
AOX1,0.693213812,0.019762078
CATIP,0.694328486,0.01302214
EZR,0.695762038,0.000117419
SH2D4A,0.695953993,0.000693397
ASPRV1,0.696040977,6.02E-05
HSPB2,0.696172821,8.20E-06
NRM,0.696343799,0.000138382
BST2,0.696552328,0.0009734
L3MBTL4-AS1,0.696832937,1.39E-02
ACSL5,0.698278757,0.004781594
HMGA2-AS1,0.698364638,1.79E-02
TMEM79,0.69858991,0.000618145
RFX2,0.699538054,3.10E-05
RNF122,0.69974666,0.014225825
TBX3,0.699763287,0.003026306
AFAP1L1,0.699873579,0.00113927
ZFP36L2,0.700004556,0.000181062
H2BC20P,0.700519475,0.002351608
RIPK3,0.700525447,0.003190224
ZIC5,0.700787096,0.000293621
SNHG9,0.701254054,1.82E-03
TUBA1C,0.701751068,4.47E-05
IL3RA,0.702366391,0.000121089
SFRP2,0.702497607,0.01285905
PHF21B,0.702798836,0.000275971
RBMS2,0.702881619,3.80E-05
FAM181B,0.703118284,5.91E-05
RHBDF1,0.703613312,9.63E-06
SLC4A2,0.703614996,0.001273206
LINC01909,0.70364084,0.020200728
HYAL2,0.703679482,2.36E-04
CLIC2,0.703884418,1.07E-04
TMEM71,0.704367514,0.000986614
AQP6,0.704994749,0.000731721
ADAMTSL4,0.705512896,0.008389403
COLGALT1,0.705955626,1.15E-06
HDAC10,0.706754665,1.99E-06
DENND1C,0.706827315,0.000179547
DSP,0.706861161,0.031547128
PHGDH,0.707457814,2.07E-04
ANG,0.708164476,0.015272918
PTPN6,0.708236491,0.003302236
ARHGAP45,0.708269872,8.75E-07
CTRL,0.708926657,0.03184067
CARD10,0.709352358,2.91E-04
SLC16A3,0.709580246,0.003855208
KIAA0040,0.709607514,8.88E-03
RPL3L,0.709742154,3.86E-02
RREB1,0.709802487,3.76E-05
ZIC1,0.710081859,0.000782995
LOC286178,0.710182616,0.03565909
FHOD1,0.710659863,5.26E-06
TGIF2,0.71106688,1.36E-05
CYP39A1,0.711299695,0.00073377
NOTCH4,0.711328699,1.72E-05
DMRTC1B,0.712192492,3.23E-03
KLF4,0.712467748,0.027546701
SLAMF6,0.712521286,4.34E-02
STARD10,0.713358462,5.91E-08
POLD1,0.713487113,5.39E-05
TES,0.714231119,4.37E-03
SIX3,0.714854805,0.047394539
ADCY10,0.71486826,0.000671867
PECAM1,0.715043892,0.002392833
VAMP5,0.71562415,2.85E-04
BMP1,0.715660825,0.000198636
CHORDC1,0.715849653,5.43E-05
CKS2,0.716321503,0.000179056
IRAK3,0.71655249,0.001057435
ROM1,0.716903863,0.001381563
ZNF358,0.716944802,4.51E-06
FAM181A,0.717182324,0.000503828
NLRC5,0.717396264,0.000954241
PBXIP1,0.71794556,0.000229428
ANKLE1,0.718014345,1.92E-05
NFATC1,0.718537147,0.001495419
FKBP10,0.719026706,3.69E-05
MYOT,0.719847615,0.003848103
ST6GALNAC2,0.720895037,0.006630454
TAGLN2,0.72148335,0.001065926
BCAM,0.721858393,0.0008691
IRF5,0.72307889,9.29E-05
GBP2,0.723146893,0.022335481
TNFAIP8L2,0.723234801,0.013918635
APOBEC3D,0.723404031,0.002538534
DTX2,0.723591208,3.82E-06
MPST,0.724418381,0.000320925
TRAPPC5,0.724597413,9.21E-06
CHST3,0.725318437,0.006268949
PHF19,0.725717987,0.000754343
FAM189A2,0.725812775,0.000658028
GALR3,0.72606289,0.035421385
RCN3,0.72623209,9.72E-07
KRTDAP,0.726383221,0.017812133
PTGDS,0.72681651,2.43E-03
TGM2,0.726842632,0.033030778
RIN3,0.727021117,0.000196083
SLC5A3,0.727836632,8.18E-05
NACA2,0.72812328,0.013262202
HEBP2,0.728195396,5.57E-06
LINC01089,0.728972912,2.91E-05
ETV2,0.729465295,2.10E-03
FOLR1,0.729935598,2.00E-03
CDRT1,0.730023584,0.029654065
CYP2S1,0.730106434,0.000354377
SLC6A9,0.730251325,0.003871638
ST6GALNAC6,0.730275099,5.55E-07
AGER,0.7310205,1.02E-04
ACVRL1,0.731970232,0.000834507
EMP1,0.732485771,3.92E-02
CCR1,0.732581981,0.019950604
FZD7,0.732812873,0.000356985
CDC42EP5,0.732996546,0.004572317
PHYHD1,0.733911425,0.000513124
PALD1,0.734126371,1.43E-06
SIX4,0.734914115,0.00015832
SYTL1,0.73520149,1.64E-05
CXCL16,0.735469915,2.40E-05
MRC2,0.735474942,0.002467113
NFATC2,0.736842635,0.000715804
MCM7,0.737185023,0.000992249
DCN,0.737624908,7.41E-03
PDLIM4,0.737786238,0.001874146
PPP1R3B,0.73892828,0.000371668
STIP1,0.7389497,3.60E-06
ATF3,0.738991588,0.025024485
PLAAT4,0.739409324,0.008726644
TMC6,0.739961278,2.37E-02
PMF1-BGLAP,0.740176316,8.58E-05
PEAK3,0.740500154,0.009571108
PPP1R3G,0.740509598,0.00015984
ARL11,0.740689233,0.043608482
IGFBP1,0.740867642,0.034290665
C16orf54,0.74102765,2.28E-02
CHRNA10,0.741265624,0.000299035
MSR1,0.741363539,0.047847213
RNF183,0.741381289,0.020947221
RASSF9,0.741427782,3.86E-02
CARD6,0.742349857,0.00036147
TINAGL1,0.742591909,0.003527313
TTC38,0.744230494,5.16E-05
RNASET2,0.744356187,9.69E-06
CD14,0.744751147,0.028939711
BCL6,0.745526828,0.000152043
ANKRD37,0.745831859,4.28E-05
PDGFRB,0.746585097,2.18E-05
HLA-DMA,0.746677775,0.001344269
BMP6,0.746684768,0.003199765
FAM153B,0.747011464,0.02497967
SEC14L4,0.747555082,0.022906626
ECHDC3,0.74770527,7.32E-04
C1QL4,0.748004871,0.003909177
IL10RA,0.748451011,0.00121772
NXN,0.750607789,5.71E-06
LILRB2,0.751796356,0.007710693
CTSS,0.752248207,0.000959711
FENDRR,0.753612645,9.73E-04
AURKC,0.755092407,3.96E-05
ARL6IP4,0.755377732,8.20E-06
C4A,0.755584933,0.048871496
TNFRSF10B,0.757244742,1.63E-05
LINC01740,0.75742958,0.042700419
ARPC1B,0.757568891,1.71E-05
ENGASE,0.757675986,1.14E-05
SH2D7,0.758455158,0.005885648
ARAP1,0.758782806,7.23E-06
SLC7A7,0.76021377,4.12E-04
HSD3B7,0.761382245,0.000443766
FES,0.761484128,8.46E-06
LY86,0.761597757,3.04E-03
CD99,0.762275036,2.71E-04
LILRB3,0.762295421,0.012945525
H2BC5,0.762528147,0.00053894
CDK2AP2,0.762958721,5.29E-06
ARRDC2,0.763643893,0.00211578
INPPL1,0.76436028,1.71E-06
PLEKHG4B,0.765310622,0.007248591
FAM151A,0.765403946,0.005116042
HLX,0.765584152,3.84E-06
FOXD4L1,0.766315837,0.002989121
PLEKHF1,0.766988528,0.001026662
CHEK2,0.76715941,1.75E-05
IER3,0.767333152,0.008985504
EMILIN2,0.767507962,3.42E-04
ALOX5AP,0.768768197,0.025656441
NAALADL1,0.768793079,0.000350384
ESPL1,0.769224188,2.78E-02
PDGFRL,0.770423825,1.52E-05
ZFP36,0.770941924,4.25E-02
PLCB3,0.771514666,5.71E-06
SRARP,0.773022068,0.000245088
LRP4,0.773098202,0.000127529
BCYRN1,0.773229279,0.035980295
PLK5,0.773518049,0.000530576
MTSS2,0.774079383,3.35E-06
SALL3,0.774522767,0.000107184
PARD6G,0.775573576,5.29E-06
ZMYND10,0.775882714,8.24E-07
ADAMTSL5,0.775943019,2.45E-04
MS4A4A,0.776773439,2.77E-02
HLA-DPA1,0.777126134,0.00188769
SRGN,0.777889326,0.004556527
FCGR1A,0.778138999,2.37E-02
TMEM100,0.779544963,9.47E-05
TSACC,0.780099493,0.013351979
CLDN23,0.780335381,0.001689956
EPOR,0.780567782,4.86E-08
PXN,0.781374517,2.77E-05
COL5A3,0.781450661,1.03E-04
SPHK1,0.781514752,0.002618141
PLD4,0.781716952,0.001409966
MT1H,0.781728973,0.02501723
SMAD6,0.782108354,0.003390388
VASP,0.782116454,3.45E-06
HILPDA,0.782224319,0.010398912
FYB1,0.783227766,0.006400501
NIBAN2,0.784273681,3.45E-05
CDK11A,0.786019646,5.59E-05
P3H2,0.786221505,3.98E-06
GMPR,0.786449084,0.00254075
HVCN1,0.787436032,5.08E-05
GAPT,0.787692245,0.017688826
COL27A1,0.787862818,1.09E-05
HPGDS,0.788117841,0.008132646
MMP14,0.789152203,7.45E-03
NEAT1,0.789777515,0.001198803
GLI2,0.790612096,0.004355301
COL8A2,0.791027491,2.21E-02
DHRS3,0.791046226,8.30E-06
FAM225A,0.791066155,0.023380059
ABCC2,0.792469262,0.001681827
BOK,0.793477414,0.019387624
BGN,0.793620549,1.96E-03
CRYBA1,0.79526195,0.033316823
SH2D2A,0.796206535,0.036720001
LATS2,0.797020506,5.96E-05
LPAR5,0.797049143,2.75E-03
A2ML1,0.797138135,1.78E-04
CBX2,0.797623125,1.09E-05
MS4A7,0.797653964,0.008052672
C1R,0.797887722,0.007020605
KLC3,0.798944682,1.91E-03
RAMP3,0.799745036,3.89E-05
C17orf67,0.80027863,4.39E-07
TM4SF18,0.800431209,0.000141228
REEP4,0.800754583,2.70E-05
MAPKAPK2,0.800926093,2.71E-06
HPR,0.801767191,0.003949323
LCNL1,0.801846622,5.03E-05
TMEM236,0.801952179,0.005588278
CERS1,0.802228047,1.34E-07
FOXE3,0.802665293,7.95E-03
SLC26A2,0.802718644,0.004048322
LY96,0.80382938,9.87E-04
GPR146,0.804101691,9.28E-05
IHO1,0.804317287,0.001289099
SNHG19,0.804359159,4.56E-06
P2RX7,0.804848711,0.003153176
HGF,0.806485361,0.008267971
PERP,0.80656289,0.000411087
LINC02054,0.806991043,0.004509531
BTLA,0.807336335,4.33E-02
VSIR,0.807761576,0.000599884
EMX2,0.80787518,0.000159305
IRGC,0.808418393,0.025925349
CEBPB,0.808920633,3.79E-05
AKR1C2,0.809051044,3.45E-04
HLA-DPB1,0.809071522,0.000245088
CMTM3,0.809192376,1.84E-05
HMG20B,0.809483757,4.78E-05
RHOD,0.809697715,0.015493711
CDC45,0.810943177,0.00311142
PLEKHA4,0.81125614,5.84E-03
SLC6A20,0.811553846,1.82E-02
LYL1,0.812638361,0.000178508
PRKD2,0.812709415,3.99E-07
SQOR,0.813133188,0.000203239
SELPLG,0.814306485,0.001401312
SLC34A2,0.814526269,0.041295416
FKBP4,0.814840453,7.79E-06
RAB13,0.815386927,2.75E-05
ITGAX,0.816765538,0.002255119
TNFRSF10C,0.816958568,0.007717782
CPT1B,0.816989148,1.32E-05
MAFA,0.817311119,0.027170367
GNG8,0.817337938,0.018634922
EPHX1,0.817426608,7.33E-05
PLIN5,0.818262769,0.000242993
FGF17,0.818275336,0.000131507
OXER1,0.818952459,0.000814229
DOCK2,0.81927801,0.002541875
VIM,0.819854253,0.00214714
LYZ,0.820804541,0.023973284
P4HA2,0.820997491,1.14E-08
HSD17B1,0.821237468,0.000186589
PRAM1,0.821683653,2.42E-03
ITGAL,0.821769899,0.001572202
ORM2,0.82184534,0.006119375
HSD17B7,0.821976056,2.45E-05
CD93,0.822024779,2.92E-02
FMO3,0.822487027,0.001612886
TMIGD3,0.823130951,0.001794843
MTHFD2,0.823837419,0.000638775
TDRD10,0.824304058,0.000159352
F13A1,0.825845361,2.25E-02
EFNA4,0.826241144,0.000185563
SIGLEC14,0.82634141,4.59E-02
TRARG1,0.826699758,0.017953581
MFNG,0.827234098,0.00013228
CISH,0.827352364,0.00448057
PACRG-AS3,0.8283664,0.01877722
S1PR3,0.82863412,8.70E-04
LINC02626,0.82955329,0.007438581
CMTM7,0.830269343,0.00110035
SLC5A10,0.830327885,0.004262005
SUSD2,0.831389874,5.14E-03
CLEC1A,0.83175245,0.001600022
TLR7,0.832234202,0.005157966
PLOD1,0.832586228,4.57E-08
BGLAP,0.832739155,0.000475054
MCEMP1,0.833304024,0.028889718
FLT3LG,0.834428144,3.39E-05
CLCF1,0.834858779,0.000192139
LPIN3,0.835390313,0.00133977
MRC1,0.835952728,0.009420439
B4GALT1,0.835989308,0.000719643
ANGPTL4,0.836384688,0.019426147
SIGLEC9,0.836599764,0.04814757
ESPN,0.836725567,0.000959711
EIF4EBP1,0.837204166,9.09E-06
NFKBIA,0.837548219,3.83E-07
TENT5C,0.837555545,0.000350833
SLC12A7,0.837570341,9.34E-07
DLEC1,0.838034778,7.10E-03
CLDN5,0.838208668,0.000270483
SMO,0.838750259,3.16E-05
EVA1B,0.839018013,6.76E-08
STARD8,0.839338833,3.85E-05
GADD45B,0.839346402,0.00606091
SCX,0.839813307,3.63E-04
FLT4,0.84009259,1.14E-05
SYDE1,0.840200136,1.20E-05
ITGAM,0.842026027,6.85E-04
CLEC18A,0.84271271,0.002491189
DOK1,0.843414767,2.93E-06
DIPK2B,0.843546149,1.51E-04
IFITM3,0.844972497,0.005053432
TSPO,0.84673217,3.50E-05
CFI,0.846991821,6.72E-03
TPD52L1,0.847325493,4.17E-05
MT1X,0.849379057,3.60E-03
FZD8,0.85013148,3.26E-05
AEBP1,0.850269317,0.004857528
RUNX1,0.850903613,0.00226203
ICAM1,0.851163073,0.008317825
ICAM2,0.851312093,1.88E-04
NKX6-2,0.851481417,0.040752177
TMEM31,0.85160563,0.000455542
LINC00926,0.851823404,8.23E-05
RAPSN,0.852668638,0.002527214
CDKN2C,0.853218155,4.56E-06
C5orf64-AS1,0.85329002,0.033431668
FGD2,0.853577567,0.002191864
ALOX15B,0.853720699,0.001285747
TLR2,0.854339744,0.00195373
HSPA1L,0.854440541,7.72E-07
CDK2,0.854456992,0.00067632
SERHL2,0.854873729,0.000414104
SLC19A3,0.855495326,2.76E-06
MUC1,0.857662005,0.001220221
LAT,0.858370287,2.20E-05
ACP5,0.858786453,0.005796049
P4HA1,0.859513388,1.23E-05
TCF7L1,0.859718559,1.91E-06
APOC2,0.859987167,0.004969155
TSKS,0.860459044,0.034720749
TMEM213,0.861865447,0.003886738
METRNL,0.862338254,8.24E-07
PI16,0.862502532,0.000886807
PARD3,0.862842241,2.33E-05
MPIG6B,0.863223327,0.002825381
TMEM176B,0.86425914,2.17E-04
KCNQ1,0.866492298,0.000164328
TNFAIP3,0.866824789,0.000397795
CSF3R,0.866908188,0.000719213
NAGS,0.867410739,2.14E-05
DMRTA2,0.867597392,0.02540691
NFATC4,0.86790377,2.73E-06
ARID5A,0.868432648,1.68E-06
KIF14,0.868454906,1.56E-02
LOC101929331,0.868625129,0.004984917
AJUBA,0.868771082,1.49E-04
LINC00452,0.870021232,0.005660667
DUOX2,0.870171044,0.018087589
PLEKHG2,0.870493096,0.000109804
RAPGEF3,0.870610048,1.03E-04
HLA-DQA1,0.870789069,0.02198126
SBNO2,0.871213267,7.18E-06
SELL,0.871912416,0.011227693
TRIM47,0.872273488,2.22E-05
FUT7,0.873807883,0.005949691
SIGLEC10,0.873816473,0.003954472
GCNT3,0.874009616,6.91E-03
GCNA,0.874022344,8.94E-07
SMOX,0.874721448,6.35E-07
LTBR,0.874828049,4.76E-05
RCVRN,0.875779802,0.004520339
H2AC6,0.876307702,0.001429772
MARCHF3,0.877470385,5.77E-05
FCGRT,0.877541817,1.19E-06
GJB2,0.879036191,0.009806702
IL15RA,0.87915572,2.20E-05
LCP1,0.879236106,0.001909685
TRIM5,0.880035866,1.89E-05
FAM229A,0.880482779,6.35E-07
FCER1G,0.880582057,3.99E-03
CCNP,0.88135815,1.01E-03
KLF2,0.881482209,2.31E-03
SHKBP1,0.882679849,3.14E-05
BMP4,0.88489434,0.000360556
LYVE1,0.886164986,0.003045989
S100A10,0.886249514,0.001130572
NKX6-1,0.886522861,0.002151252
LOC105371899,0.887450732,0.001156975
CCDC151,0.887774692,2.15E-07
LRRC71,0.888665285,0.002433988
CKM,0.888772295,0.035442637
TUBB6,0.889022726,0.000620449
APOL1,0.890194382,0.000100422
GAS1,0.891227501,9.27E-06
CSF1R,0.89152431,0.001137365
RASGRP4,0.893691075,1.23E-04
CIITA,0.894280289,0.000421382
IP6K3,0.894922034,2.93E-02
ZGLP1,0.896380083,3.42E-06
LY6G6C,0.896830488,0.010689361
PRX,0.897200938,8.06E-06
CD300A,0.897206023,2.00E-03
LOC389641,0.897217535,0.029865179
WFIKKN2,0.897217732,0.009608493
BIRC5,0.897946543,1.15E-02
KANK2,0.899290792,1.56E-05
ITPRIP,0.89946665,0.000130399
HEYL,0.89965397,0.00085147
FBLN1,0.899768088,5.75E-07
TNIP2,0.899999888,1.43E-07
C21orf62,0.900118907,0.005133579
GALR2,0.90035822,1.72E-02
CD33,0.901653303,9.74E-04
ABI3,0.902641406,1.11E-03
GGT5,0.902831349,2.61E-04
OSGIN1,0.903190475,0.000227421
BCL6B,0.903551654,0.000719441
LRRC25,0.903692731,0.005140597
TMEM176A,0.904289901,9.29E-05
CXCL3,0.904817737,0.026200426
FOLR2,0.904861844,0.002046472
LINC01659,0.905624361,1.99E-02
TGFB1,0.906467864,1.98E-05
DPEP3,0.906958927,0.029029456
PXDC1,0.907236726,1.63E-05
MEOX2,0.908375329,0.00133977
TNFRSF1A,0.908473643,5.13E-05
HOXB2,0.908489499,0.046225176
NAPSA,0.90849213,1.53E-05
ITPKB,0.90907889,6.95E-05
LYG1,0.909215488,4.16E-05
DKKL1,0.909717157,0.033578318
INPP5D,0.909797523,1.29E-06
ZIC2,0.910023093,3.80E-06
PPP1R13L,0.910347171,1.93E-05
PTGER2,0.910558423,0.014869654
KIF19,0.910636853,2.25E-02
FAM110D,0.911510897,0.000455542
CLIC1,0.91167294,0.000556551
MEX3A,0.913084104,3.37E-06
LAPTM5,0.915535561,5.06E-04
CYP21A2,0.915797607,0.008136306
GPX8,0.916239566,0.02885676
LILRA4,0.916694037,2.34E-02
CFB,0.916900378,5.82E-05
PCED1B-AS1,0.917233725,0.000272415
VAMP8,0.917272016,3.27E-04
FOXO4,0.918752169,4.64E-05
LINC02381,0.919048398,0.000439438
AANAT,0.919394937,5.34E-05
DNASE1L2,0.919817384,2.98E-06
HLA-DMB,0.919852489,0.000676855
SLC13A4,0.920748533,0.007144411
GPR35,0.920893353,6.35E-07
SPACA6,0.921378959,1.17E-06
FKBP5,0.922183744,4.74E-04
SLC26A6,0.922328003,3.86E-07
H1-2,0.922530723,5.45E-04
GFAP,0.922564974,0.001486825
PDE6G,0.922700749,0.001630269
WAS,0.92274535,9.99E-05
CGAS,0.923883725,5.34E-06
IKZF1,0.924427474,0.000538975
TGIF1,0.925535658,9.45E-05
GSDMD,0.928361924,3.47E-06
MT1E,0.92853918,4.78E-05
SASH3,0.92899981,1.36E-03
SLC43A3,0.930725234,7.53E-07
SERTAD1,0.930779354,1.03E-05
PSG8-AS1,0.931756586,0.00669281
HK3,0.932677077,4.30E-05
SIX5,0.933493282,2.25E-05
PGGHG,0.93350454,7.06E-05
TBXAS1,0.934123277,0.000138561
SLC2A5,0.934253237,4.38E-04
COL1A2,0.934384316,0.01185046
CD4,0.935821844,2.93E-06
TMEM119,0.938059018,0.000539949
HLA-DRA,0.939611562,9.43E-04
CD86,0.939667775,0.00206095
